Year,Month,Day,DJIAPercentChange
2005,5,2,0.585753532
2005,5,3,0.058530875
2005,5,4,1.261798892
2005,5,5,-0.424671385
2005,5,6,0.055127325
2005,5,9,0.376012527
2005,5,10,-0.980458253
2005,5,11,0.265747744
2005,5,12,-1.069934076
2005,5,13,-0.472114799
2005,5,16,1.111483688
2005,5,17,0.823615516
2005,5,18,1.368761624
2005,5,19,0.274260595
2005,5,20,-0.199184203
2005,5,23,0.485066076
2005,5,24,-0.180562023
2005,5,25,-0.432249219
2005,5,26,0.754395862
2005,5,27,0.051247497
2005,5,31,-0.70575513
2005,6,1,0.831509429
2005,6,2,0.044554831
2005,6,3,-0.869911303
2005,6,6,0.051617343
2005,6,7,0.163386203
2005,6,8,-0.075347169
2005,6,9,0.240508504
2005,6,10,0.091402456
2005,6,13,0.180890361
2005,6,14,0.243299753
2005,6,15,0.167793188
2005,6,16,0.112616875
2005,6,17,0.403576424
2005,6,20,-0.116744339
2005,6,21,-0.086719641
2005,6,22,-0.108496707
2005,6,23,-1.565112259
2005,6,24,-1.194553985
2005,6,27,-0.070886863
2005,6,28,1.113594403
2005,6,29,-0.301751891
2005,6,30,-0.956218311
2005,7,1,0.290063853
2005,7,5,0.666789607
2005,7,6,-0.924130613
2005,7,7,0.316461859
2005,7,8,1.419017946
2005,7,11,0.670839075
2005,7,12,-0.053234469
2005,7,13,0.418513516
2005,7,14,0.653415279
2005,7,15,0.107249704
2005,7,18,-0.612770437
2005,7,19,0.658983256
2005,7,20,0.56164448
2005,7,21,-0.581852198
2005,7,22,0.254136782
2005,7,25,-0.518227137
2005,7,26,-0.167962558
2005,7,27,0.544449171
2005,7,28,0.677105375
2005,7,29,-0.600642678
2005,8,1,-0.174782462
2005,8,2,0.563828385
2005,8,3,0.150727894
2005,8,4,-0.810522773
2005,8,5,-0.49291726
2005,8,8,-0.192285833
2005,8,9,0.740199474
2005,8,10,-0.114080988
2005,8,11,0.88842312
2005,8,12,-0.771340579
2005,8,15,0.332100536
2005,8,16,-1.110839384
2005,8,17,0.429294852
2005,8,18,0.048342149
2005,8,19,0.061595611
2005,8,22,0.095645751
2005,8,23,-0.486235928
2005,8,24,-0.802334756
2005,8,25,0.155255693
2005,8,26,-0.513826428
2005,8,29,0.63576643
2005,8,30,-0.465516417
2005,8,31,0.696505942
2005,9,1,-0.207987483
2005,9,2,-0.127142543
2005,9,6,1.354365076
2005,9,7,0.423092542
2005,9,8,-0.349850937
2005,9,9,0.797613766
2005,9,12,0.042141145
2005,9,13,-0.714841152
2005,9,14,-0.496343477
2005,9,15,0.123271824
2005,9,16,0.770796837
2005,9,19,-0.792151777
2005,9,20,-0.726449584
2005,9,21,-1.012952824
2005,9,22,0.44139473
2005,9,23,-0.021109597
2005,9,26,0.224563828
2005,9,27,0.111062176
2005,9,28,0.157795077
2005,9,29,0.765807918
2005,9,30,0.151619965
2005,10,3,-0.321680307
2005,10,4,-0.885669806
2005,10,5,-1.125081458
2005,10,6,-0.29367864
2005,10,7,0.047631083
2005,10,10,-0.526571456
2005,10,11,0.136729432
2005,10,12,-0.359866586
2005,10,13,-0.002936311
2005,10,14,0.692011041
2005,10,17,0.590042188
2005,10,18,-0.616478728
2005,10,19,1.332074884
2005,10,20,-1.254358078
2005,10,21,-0.651611523
2005,10,24,1.653272775
2005,10,25,-0.057781758
2005,10,26,-0.312216933
2005,10,27,-1.108780342
2005,10,28,1.677222613
2005,10,31,0.354698554
2005,11,1,-0.294131737
2005,11,2,0.638075012
2005,11,3,0.497588463
2005,11,4,0.072221378
2005,11,7,0.522257672
2005,11,8,-0.326265817
2005,11,9,0.066418704
2005,11,10,0.938223352
2005,11,11,0.420061459
2005,11,14,0.099189639
2005,11,15,-0.099093204
2005,11,16,-0.076757465
2005,11,17,0.404608036
2005,11,18,0.438461467
2005,11,21,0.501565069
2005,11,22,0.512204142
2005,11,23,0.411170594
2005,11,25,0.151166732
2005,11,28,-0.384168595
2005,11,29,-0.0027552
2005,11,30,-0.716654876
2005,12,1,0.986488988
2005,12,2,-0.316165689
2005,12,5,-0.386135883
2005,12,6,0.198423685
2005,12,7,-0.423693688
2005,12,8,-0.493134969
2005,12,9,0.249260589
2005,12,12,-0.101125368
2005,12,13,0.538748061
2005,12,14,0.574792308
2005,12,15,-0.015620119
2005,12,16,-0.056057417
2005,12,19,-0.358604202
2005,12,20,-0.289750759
2005,12,21,0.260050344
2005,12,22,0.534552001
2005,12,23,-0.056017779
2005,12,27,-0.973924548
2005,12,28,0.167003767
2005,12,29,-0.100966125
2005,12,30,-0.615732713
2006,1,3,1.204482054
2006,1,4,0.333825157
2006,1,5,0.016543509
2006,1,6,0.770539286
2006,1,9,0.478124002
2006,1,10,0.009990464
2006,1,11,0.287875623
2006,1,12,-0.730773062
2006,1,13,-0.014596542
2006,1,17,-0.558521561
2006,1,18,-0.323229355
2006,1,19,0.234910458
2006,1,20,-1.960351816
2006,1,23,0.187462507
2006,1,24,0.205795963
2006,1,25,-0.032669977
2006,1,26,0.919615349
2006,1,27,0.849722153
2006,1,30,-0.078837604
2006,1,31,-0.325676122
2006,2,1,0.846061075
2006,2,2,-0.895882229
2006,2,3,-0.516148061
2006,2,6,0.046325035
2006,2,7,-0.431625357
2006,2,8,1.083576921
2006,2,9,0.220085824
2006,2,10,0.326181835
2006,2,13,-0.209799179
2006,2,14,1.264381537
2006,2,15,0.30202164
2006,2,16,0.557916629
2006,2,17,-0.037771483
2006,2,21,-0.418334758
2006,2,22,0.649779039
2006,2,23,-0.577536264
2006,2,24,-0.036147409
2006,2,27,0.31366381
2006,2,28,-0.931800159
2006,3,1,0.548520904
2006,3,2,-0.245191177
2006,3,3,-0.023584478
2006,3,6,-0.579723293
2006,3,7,0.213556259
2006,3,8,0.260542402
2006,3,9,-0.303479106
2006,3,10,0.942321538
2006,3,13,0.075897213
2006,3,14,0.679848321
2006,3,15,0.538126244
2006,3,16,0.37641602
2006,3,17,0.227472654
2006,3,20,-0.039010896
2006,3,21,-0.358286257
2006,3,22,0.737905559
2006,3,23,-0.4152934
2006,3,24,0.083402836
2006,3,27,-0.265955089
2006,3,28,-0.849770224
2006,3,29,0.54505195
2006,3,30,-0.584863101
2006,3,31,-0.376637701
2006,4,3,0.287051201
2006,4,4,0.550145838
2006,4,5,0.324014567
2006,4,6,-0.146888632
2006,4,7,-0.865642635
2006,4,10,0.192447774
2006,4,11,-0.464039205
2006,4,12,0.365210334
2006,4,13,0.068283304
2006,4,17,-0.570156142
2006,4,18,1.753562205
2006,4,19,0.118948284
2006,4,20,0.570997916
2006,4,21,0.035262485
2006,4,24,-0.092537103
2006,4,25,-0.470162749
2006,4,26,0.631912933
2006,4,27,0.290761708
2006,4,28,0.077476383
2006,5,1,-0.215521033
2006,5,2,0.628459613
2006,5,3,-0.126153118
2006,5,4,0.32538722
2006,5,5,1.198363722
2006,5,8,0.069969939
2006,5,9,0.476494657
2006,5,10,0.104896608
2006,5,11,-1.190793261
2006,5,12,-1.034782609
2006,5,15,0.425292608
2006,5,16,-0.07262736
2006,5,17,-1.792271759
2006,5,18,-0.695150899
2006,5,19,0.176189278
2006,5,22,-0.162427984
2006,5,23,-0.251655986
2006,5,24,0.154953559
2006,5,25,0.863697706
2006,5,26,0.596698092
2006,5,30,-1.620969744
2006,5,31,0.695145701
2006,6,1,0.817441132
2006,6,2,-0.111895564
2006,6,5,-1.76750389
2006,6,6,-0.417262541
2006,6,7,-0.646246137
2006,6,8,0.083259376
2006,6,9,-0.431479738
2006,6,12,-0.912596401
2006,6,13,-0.714080366
2006,6,14,1.028318452
2006,6,15,1.827594176
2006,6,16,0.000907902
2006,6,19,-0.660922932
2006,6,20,0.299762383
2006,6,21,0.950324368
2006,6,22,-0.529888606
2006,6,23,-0.273159576
2006,6,26,0.500441298
2006,6,27,-1.117829149
2006,6,28,0.441177817
2006,6,29,1.971861787
2006,6,30,-0.362798013
2006,7,3,0.705873911
2006,7,5,-0.652115813
2006,7,6,0.701527752
2006,7,7,-1.189394344
2006,7,10,0.106385856
2006,7,11,0.290022157
2006,7,12,-1.084964972
2006,7,13,-1.510088444
2006,7,14,-0.988337252
2006,7,17,0.07542391
2006,7,18,0.496938339
2006,7,19,1.98195862
2006,7,20,-0.718620539
2006,7,21,-0.635405334
2006,7,24,1.677293513
2006,7,25,0.47687992
2006,7,26,-0.003602662
2006,7,27,-0.034221286
2006,7,28,1.059259059
2006,7,31,-0.295929191
2006,8,1,-0.52839568
2006,8,2,0.667829151
2006,8,3,0.422498727
2006,8,4,-0.038240578
2006,8,7,-0.178833578
2006,8,8,-0.397568237
2006,8,9,-0.826431481
2006,8,10,0.463284898
2006,8,11,-0.298528936
2006,8,14,0.079357207
2006,8,15,1.191205623
2006,8,16,0.910475817
2006,8,17,0.067093949
2006,8,18,0.420865023
2006,8,21,-0.313688965
2006,8,22,-0.040548641
2006,8,23,-0.345767436
2006,8,24,0.059303581
2006,8,25,-0.152196227
2006,8,28,0.591034354
2006,8,29,0.151505809
2006,8,30,0.148689073
2006,8,31,-0.020204682
2006,9,1,0.715114032
2006,9,5,0.065434748
2006,9,6,-0.52327711
2006,9,7,-0.647073265
2006,9,8,0.52858227
2006,9,11,0.060579988
2006,9,12,0.895043041
2006,9,13,0.483995926
2006,9,14,-0.138607343
2006,9,15,0.277565748
2006,9,18,-0.043252595
2006,9,19,-0.118567497
2006,9,20,0.614262322
2006,9,21,-0.676042268
2006,9,22,-0.215036981
2006,9,25,0.57779361
2006,9,26,0.809454288
2006,9,27,0.162807835
2006,9,28,0.248943487
2006,9,29,-0.331967913
2006,10,2,-0.074492679
2006,10,3,0.490141473
2006,10,4,1.089320902
2006,10,5,0.188274628
2006,10,6,-0.128945261
2006,10,9,0.07004515
2006,10,10,0.080116717
2006,10,11,-0.112932451
2006,10,12,0.789600223
2006,10,13,0.111323155
2006,10,16,0.161353699
2006,10,17,-0.228764173
2006,10,18,0.37748167
2006,10,19,0.190175913
2006,10,20,-0.088237742
2006,10,23,0.963228984
2006,10,24,0.094086576
2006,10,25,0.061844449
2006,10,26,0.238158025
2006,10,27,-0.613244772
2006,10,30,-0.021506977
2006,10,31,-0.045506445
2006,11,1,-0.407278025
2006,11,2,-0.04574185
2006,11,3,-0.268756813
2006,11,6,1.003737943
2006,11,7,0.429581654
2006,11,8,0.239557436
2006,11,9,-0.586462089
2006,11,10,0.047096929
2006,11,13,0.282698364
2006,11,14,0.705548778
2006,11,15,0.30537726
2006,11,16,0.455510204
2006,11,17,0.308014889
2006,11,20,-0.196099087
2006,11,21,0.077159867
2006,11,22,0.041389721
2006,11,24,-0.336804175
2006,11,27,-1.281852905
2006,11,28,0.145227702
2006,11,29,0.760647416
2006,11,30,-0.039258344
2006,12,1,-0.22011292
2006,12,4,0.72321165
2006,12,5,0.389947654
2006,12,6,-0.158167528
2006,12,7,-0.257512124
2006,12,8,0.237001564
2006,12,11,0.181209472
2006,12,12,-0.102204701
2006,12,13,0.038984138
2006,12,14,0.806170083
2006,12,15,0.22145273
2006,12,18,-0.039369446
2006,12,19,0.255637284
2006,12,20,-0.059336236
2006,12,21,-0.32419593
2006,12,22,-0.563114774
2006,12,26,0.532332947
2006,12,27,0.823635602
2006,12,28,-0.072738318
2006,12,29,-0.298388064
2007,1,3,0.120390064
2007,1,4,0.060128916
2007,1,5,-0.657051282
2007,1,8,0.254196256
2007,1,9,-0.065997038
2007,1,10,0.202947572
2007,1,11,0.578638592
2007,1,12,0.330810966
2007,1,16,0.213447172
2007,1,17,0.045340651
2007,1,18,-0.056461233
2007,1,19,-0.019096269
2007,1,22,-0.709039256
2007,1,23,0.448797064
2007,1,24,0.697281082
2007,1,25,-0.945190068
2007,1,26,-0.130365583
2007,1,29,0.029630579
2007,1,30,0.248955348
2007,1,31,0.812300319
2007,2,1,0.447801414
2007,2,2,-0.160172955
2007,2,5,0.065595018
2007,2,6,0.036330035
2007,2,7,0.079008288
2007,2,8,-0.221859037
2007,2,9,-0.45260326
2007,2,12,-0.219394122
2007,2,13,0.841487904
2007,2,14,0.716131939
2007,2,15,0.182864139
2007,2,16,0.027420656
2007,2,20,0.155089764
2007,2,21,-0.348121318
2007,2,22,-0.391023728
2007,2,23,-0.25552252
2007,2,26,-0.124131279
2007,2,27,-3.267901401
2007,2,28,0.439627013
2007,3,1,-0.255185233
2007,3,2,-0.97843679
2007,3,5,-0.505300703
2007,3,6,1.29779607
2007,3,7,-0.098324389
2007,3,8,0.552762583
2007,3,9,0.116620453
2007,3,12,0.349470906
2007,3,13,-1.88096689
2007,3,14,0.487804878
2007,3,15,0.218408994
2007,3,16,-0.409532738
2007,3,19,0.956202933
2007,3,20,0.501357673
2007,3,21,1.28977134
2007,3,22,0.115693316
2007,3,23,0.164519883
2007,3,26,-0.09054197
2007,3,27,-0.571836453
2007,3,28,-0.775218812
2007,3,29,0.384505955
2007,3,30,0.043728591
2007,4,2,0.225019224
2007,4,3,1.060667259
2007,4,4,0.148664418
2007,4,5,0.295451642
2007,4,9,0.051740882
2007,4,10,0.042168914
2007,4,11,-0.703883688
2007,4,12,0.555929379
2007,4,13,0.479608665
2007,4,16,0.863490755
2007,4,17,0.420614018
2007,4,18,0.256046856
2007,4,19,0.068751074
2007,4,20,1.177095042
2007,4,23,-0.324808085
2007,4,24,0.265488096
2007,4,25,1.069382461
2007,4,26,0.127590001
2007,4,27,0.128968254
2007,4,30,-0.436731147
2007,5,1,0.561135438
2007,5,2,0.593883005
2007,5,3,0.262745425
2007,5,4,0.162348695
2007,5,7,0.368664289
2007,5,8,-0.002254046
2007,5,9,0.468399922
2007,5,10,-1.077176435
2007,5,11,0.862838891
2007,5,14,0.157589038
2007,5,15,0.283230931
2007,5,16,0.847907523
2007,5,17,-0.076369838
2007,5,18,0.594372384
2007,5,21,-0.100320879
2007,5,22,-0.03691399
2007,5,23,-0.111514829
2007,5,24,-0.602694748
2007,5,25,0.486538361
2007,5,29,0.103647657
2007,5,30,0.852203375
2007,5,31,-0.03960977
2007,6,1,0.289095805
2007,6,4,0.066582768
2007,6,5,-0.568264927
2007,6,6,-0.919746591
2007,6,7,-1.461729862
2007,6,8,1.185639665
2007,6,11,0.009684364
2007,6,12,-0.963916451
2007,6,13,1.465275896
2007,6,14,0.528837596
2007,6,15,0.610768107
2007,6,18,-0.190629812
2007,6,19,0.174114916
2007,6,20,-1.078722546
2007,6,21,0.438209495
2007,6,22,-1.364341085
2007,6,25,-0.060628289
2007,6,26,-0.110092568
2007,6,27,0.680817881
2007,6,28,-0.038726494
2007,6,29,-0.1043017
2007,7,2,0.938133874
2007,7,3,0.338469497
2007,7,5,-0.076604646
2007,7,6,0.388671731
2007,7,9,0.27400883
2007,7,10,-1.076300866
2007,7,11,0.574057065
2007,7,12,2.079635916
2007,7,13,0.341272304
2007,7,16,0.315666099
2007,7,17,0.139764908
2007,7,18,-0.263704765
2007,7,19,0.586257436
2007,7,20,-1.068518003
2007,7,23,0.662012605
2007,7,24,-1.606065606
2007,7,25,0.48767331
2007,7,26,-2.245503551
2007,7,27,-1.537924841
2007,7,30,0.694245526
2007,7,31,-1.112965638
2007,8,1,1.145249071
2007,8,2,0.789800716
2007,8,3,-2.08212625
2007,8,6,2.167168572
2007,8,7,0.271761325
2007,8,8,1.190617313
2007,8,9,-2.795133421
2007,8,10,-0.234352629
2007,8,13,-0.012841625
2007,8,14,-1.562440974
2007,8,15,-1.231771093
2007,8,16,-0.106536024
2007,8,17,1.798723537
2007,8,20,0.327254655
2007,8,21,-0.22179878
2007,8,22,1.130025519
2007,8,23,-0.010576175
2007,8,24,1.111715715
2007,8,27,-0.411894866
2007,8,28,-2.076826045
2007,8,29,1.887588073
2007,8,30,-0.370261667
2007,8,31,0.882877168
2007,9,4,0.677476344
2007,9,5,-1.021364597
2007,9,6,0.42761378
2007,9,7,-1.850950923
2007,9,10,0.086914092
2007,9,11,1.363352476
2007,9,12,-0.049630404
2007,9,13,0.996810207
2007,9,14,0.157211617
2007,9,17,-0.287159649
2007,9,18,2.508356213
2007,9,19,0.545099923
2007,9,20,-0.338799001
2007,9,21,0.376952855
2007,9,24,-0.452914279
2007,9,25,0.151913823
2007,9,26,0.717743282
2007,9,27,0.240642674
2007,9,28,-0.124345032
2007,10,1,1.380283109
2007,10,2,-0.282527987
2007,10,3,-0.505025322
2007,10,4,0.045819343
2007,10,5,0.693673895
2007,10,8,-0.154279295
2007,10,9,0.860172177
2007,10,10,-0.609248147
2007,10,11,-0.454574511
2007,10,12,0.547933477
2007,10,15,-0.763532117
2007,10,16,-0.524799268
2007,10,17,-0.20257602
2007,10,18,0.007920564
2007,10,19,-2.638873888
2007,10,22,0.335759082
2007,10,23,0.790778914
2007,10,24,-0.002924917
2007,10,25,-0.043135592
2007,10,26,0.957903435
2007,10,29,0.455556119
2007,10,30,-0.551589877
2007,10,31,1.000580046
2007,11,1,-2.558854369
2007,11,2,0.185705127
2007,11,5,-0.361961656
2007,11,6,0.875774425
2007,11,7,-2.540540937
2007,11,8,-0.251133484
2007,11,9,-1.647663861
2007,11,12,-0.396496718
2007,11,13,2.558747139
2007,11,14,-0.559918831
2007,11,15,-0.912272215
2007,11,16,0.513368168
2007,11,19,-1.653726767
2007,11,20,0.418342222
2007,11,21,-1.596869306
2007,11,23,1.444190027
2007,11,26,-1.822804314
2007,11,27,1.675977654
2007,11,28,2.558265164
2007,11,29,0.179110318
2007,11,30,0.431869733
2007,12,3,-0.400951512
2007,12,4,-0.469529419
2007,12,5,1.517668378
2007,12,6,1.294828125
2007,12,7,0.053604341
2007,12,10,0.759716666
2007,12,11,-2.142508505
2007,12,12,0.291035222
2007,12,13,0.326554846
2007,12,14,-1.297067724
2007,12,17,-1.28943265
2007,12,18,0.484482143
2007,12,19,-0.186668682
2007,12,20,0.296066331
2007,12,21,1.578347191
2007,12,24,0.733047351
2007,12,26,0.027310304
2007,12,27,-1.399344611
2007,12,28,0.035176481
2007,12,31,-0.743778154
2008,1,2,-1.642310999
2008,1,3,0.096595396
2008,1,4,-1.887862645
2008,1,7,0.205449489
2008,1,8,-1.807985399
2008,1,9,1.152483678
2008,1,10,0.942425647
2008,1,11,-1.901841923
2008,1,14,1.303334443
2008,1,15,-2.16317746
2008,1,16,-0.084957681
2008,1,17,-2.468917943
2008,1,18,-0.498359362
2008,1,22,-1.004738396
2008,1,23,2.515644451
2008,1,24,0.862890806
2008,1,25,-1.488899828
2008,1,28,1.459973619
2008,1,29,0.767851952
2008,1,30,-0.29887581
2008,1,31,1.705216951
2008,2,1,0.830814515
2008,2,4,-0.846732742
2008,2,5,-2.902990864
2008,2,6,-0.465848644
2008,2,7,0.416523179
2008,2,8,-0.542107197
2008,2,11,0.476937095
2008,2,12,1.077482335
2008,2,13,1.488506723
2008,2,14,-1.390272079
2008,2,15,-0.230271397
2008,2,19,-0.10040811
2008,2,20,0.761353409
2008,2,21,-1.146715164
2008,2,22,0.81344505
2008,2,25,1.529788059
2008,2,26,0.91809539
2008,2,27,0.085149998
2008,2,28,-0.844018189
2008,2,29,-2.489745302
2008,3,3,-0.044845243
2008,3,4,-0.369521417
2008,3,5,0.410490868
2008,3,6,-1.747915069
2008,3,7,-1.207731475
2008,3,10,-1.284789372
2008,3,11,3.538790424
2008,3,12,-0.316085804
2008,3,13,0.406729219
2008,3,14,-1.607883817
2008,3,17,0.215125769
2008,3,18,3.480322982
2008,3,19,-2.354840011
2008,3,20,2.139245108
2008,3,24,1.509464488
2008,3,25,-0.117156679
2008,3,26,-0.868989291
2008,3,27,-0.961205613
2008,3,28,-0.711156625
2008,3,31,0.384744472
2008,4,1,3.161430225
2008,4,2,-0.362797094
2008,4,3,0.168984585
2008,4,4,-0.133847604
2008,4,7,-0.001585716
2008,4,8,-0.20868544
2008,4,9,-0.37774261
2008,4,10,0.440655235
2008,4,11,-2.022289703
2008,4,14,-0.18499286
2008,4,15,0.478721675
2008,4,16,2.002990745
2008,4,17,0.024569246
2008,4,18,1.76291697
2008,4,21,-0.201542304
2008,4,22,-0.817153996
2008,4,23,0.327791534
2008,4,24,0.660415051
2008,4,25,0.338563557
2008,4,28,-0.146617329
2008,4,29,-0.299136002
2008,4,30,-0.088843861
2008,5,1,1.495518126
2008,5,2,0.351200768
2008,5,5,-0.667095569
2008,5,6,0.400188142
2008,5,7,-1.510283764
2008,5,8,0.405780816
2008,5,9,-0.892641925
2008,5,12,1.026244557
2008,5,13,-0.309972732
2008,5,14,0.571535505
2008,5,15,0.786576994
2008,5,16,-0.045410115
2008,5,19,0.329600936
2008,5,20,-1.514662982
2008,5,21,-1.744263113
2008,5,22,0.221468998
2008,5,23,-1.119571504
2008,5,27,0.550498413
2008,5,28,0.407401797
2008,5,29,0.415280414
2008,5,30,-0.071951547
2008,6,2,-1.059528237
2008,6,3,-0.802994433
2008,6,4,-0.011297703
2008,6,5,1.741088725
2008,6,6,-3.117585914
2008,6,9,0.574933866
2008,6,10,0.098552661
2008,6,11,-1.648177238
2008,6,12,0.430121758
2008,6,13,1.339690068
2008,6,16,-0.307144772
2008,6,17,-0.891627342
2008,6,18,-1.066725884
2008,6,19,0.337700146
2008,6,20,-1.819734377
2008,6,23,-0.011820531
2008,6,24,-0.2955482
2008,6,25,0.055060015
2008,6,26,-3.007977237
2008,6,27,-0.928157307
2008,6,30,0.037899821
2008,7,1,0.33143522
2008,7,2,-1.465433173
2008,7,3,0.646398003
2008,7,7,-0.50667895
2008,7,8,1.418262806
2008,7,9,-2.060288704
2008,7,10,0.726587729
2008,7,11,-1.119702125
2008,7,14,-0.435894665
2008,7,15,-0.799037174
2008,7,16,2.530583202
2008,7,17,1.853466686
2008,7,18,0.525510427
2008,7,21,-0.240974337
2008,7,22,1.262011363
2008,7,23,0.249926746
2008,7,24,-2.416102766
2008,7,25,0.26099761
2008,7,28,-2.096838032
2008,7,29,2.372141484
2008,7,30,1.633691599
2008,7,31,-1.727414061
2008,8,1,-0.471005896
2008,8,4,-0.371701262
2008,8,5,2.922204501
2008,8,6,0.452445793
2008,8,7,-1.921855964
2008,8,8,2.64343384
2008,8,11,0.448434316
2008,8,12,-1.181493333
2008,8,13,-0.857918988
2008,8,14,0.726667303
2008,8,15,0.419422626
2008,8,18,-1.546351964
2008,8,19,-1.129106734
2008,8,20,0.630183591
2008,8,21,0.131403742
2008,8,22,1.76077292
2008,8,25,-2.06430304
2008,8,26,0.258268547
2008,8,27,0.788608981
2008,8,28,1.872190193
2008,8,29,-1.448792815
2008,9,2,-0.248579545
2008,9,3,0.233791066
2008,9,4,-2.985475829
2008,9,5,0.316478329
2008,9,8,2.546125133
2008,9,9,-2.466412499
2008,9,10,0.311556984
2008,9,11,1.502965094
2008,9,12,-0.063870928
2008,9,15,-4.370029081
2008,9,16,1.406616784
2008,9,17,-4.041929707
2008,9,18,3.871241399
2008,9,19,3.272727273
2008,9,22,-3.323562452
2008,9,23,-1.466089309
2008,9,24,-0.228571429
2008,9,25,1.800096054
2008,9,26,1.126236501
2008,9,29,-6.949082552
2008,9,30,4.619345135
2008,10,1,-0.150266423
2008,10,2,-3.165673641
2008,10,3,-1.512781381
2008,10,6,-3.555340276
2008,10,7,-5.105861932
2008,10,8,-1.898120529
2008,10,9,-7.369065473
2008,10,10,-1.371041247
2008,10,13,10.93292462
2008,10,14,-0.830549038
2008,10,15,-7.783347721
2008,10,16,4.68949661
2008,10,17,-1.371868507
2008,10,20,4.666922721
2008,10,21,-2.473766032
2008,10,22,-5.634016553
2008,10,23,2.012730391
2008,10,24,-3.504003704
2008,10,27,-2.389588248
2008,10,28,10.83788172
2008,10,29,-0.787545808
2008,10,30,1.954876697
2008,10,31,1.571995133
2008,11,3,-0.066587748
2008,11,4,3.232449117
2008,11,5,-4.9636046
2008,11,6,-4.797673749
2008,11,7,2.849346196
2008,11,10,-0.850155366
2008,11,11,-1.921862027
2008,11,12,-4.627313887
2008,11,13,6.691228502
2008,11,14,-3.682532342
2008,11,17,-2.604639993
2008,11,18,1.830095222
2008,11,19,-5.028210277
2008,11,20,-5.543597485
2008,11,21,6.541655136
2008,11,24,4.911724397
2008,11,25,0.40650599
2008,11,26,3.096701632
2008,11,28,1.195915046
2008,12,1,-7.678808731
2008,12,2,3.254208186
2008,12,3,2.170852192
2008,12,4,-2.455202997
2008,12,5,3.094228437
2008,12,8,3.432993928
2008,12,9,-2.717341422
2008,12,10,0.787070056
2008,12,11,-2.114711439
2008,12,12,0.777522159
2008,12,15,-0.74494629
2008,12,16,4.185204859
2008,12,17,-1.093599913
2008,12,18,-2.481317869
2008,12,19,-0.318247836
2008,12,22,-0.626124849
2008,12,23,-1.164034207
2008,12,24,0.613292843
2008,12,26,0.553094863
2008,12,29,-0.375064439
2008,12,30,2.13113151
2008,12,31,1.268219623
2009,1,2,2.991706803
2009,1,5,-0.82240978
2009,1,6,0.67596769
2009,1,7,-2.525747643
2009,1,8,-0.313343079
2009,1,9,-1.597702202
2009,1,12,-1.456985834
2009,1,13,-0.307388777
2009,1,14,-2.911078722
2009,1,15,0.198261642
2009,1,16,0.797865542
2009,1,20,-3.992207381
2009,1,21,3.508919799
2009,1,22,-1.235708736
2009,1,23,-0.38513761
2009,1,26,0.470287347
2009,1,27,0.706384688
2009,1,28,2.440334005
2009,1,29,-2.675843718
2009,1,30,-1.818012249
2009,2,2,-0.798313131
2009,2,3,1.781153813
2009,2,4,-1.408370424
2009,2,5,1.360682755
2009,2,6,2.783011725
2009,2,9,-0.126911215
2009,2,10,-4.601081583
2009,2,11,0.665394539
2009,2,12,0.009959695
2009,2,13,-1.041094164
2009,2,17,-3.734945441
2009,2,18,0.122973358
2009,2,19,-1.181697976
2009,2,20,-1.284193908
2009,2,23,-3.410403761
2009,2,24,3.311155897
2009,2,25,-1.070673426
2009,2,26,-1.196578375
2009,2,27,-1.64378907
2009,3,2,-4.154904428
2009,3,3,-0.573408566
2009,3,4,2.220173939
2009,3,5,-4.067058384
2009,3,6,0.481868522
2009,3,9,-1.187640928
2009,3,10,5.796233701
2009,3,11,0.105010306
2009,3,12,3.428399152
2009,3,13,0.79011071
2009,3,16,-0.115704058
2009,3,17,2.461900804
2009,3,18,1.228822153
2009,3,19,-1.186699565
2009,3,20,-1.674207106
2009,3,23,6.822268778
2009,3,24,-1.457006974
2009,3,25,1.17496387
2009,3,26,2.221259075
2009,3,27,-1.847758997
2009,3,30,-3.2327284
2009,3,31,1.131746452
2009,4,1,2.04400924
2009,4,2,2.757473928
2009,4,3,0.463121333
2009,4,6,-0.502859224
2009,4,7,-2.250744141
2009,4,8,0.621799843
2009,4,9,3.105783372
2009,4,13,-0.299553824
2009,4,14,-1.70315275
2009,4,15,1.449161836
2009,4,16,1.199256707
2009,4,17,0.072611542
2009,4,20,-3.533178988
2009,4,21,1.630124985
2009,4,22,-0.981948026
2009,4,23,0.890727683
2009,4,24,1.493443251
2009,4,27,-0.604670404
2009,4,28,-0.082382384
2009,4,29,2.087971156
2009,4,30,-0.249007451
2009,5,1,0.550970259
2009,5,4,2.594964449
2009,5,5,-0.176843055
2009,5,6,1.294701719
2009,5,7,-1.218174301
2009,5,8,1.948939034
2009,5,11,-1.755817034
2009,5,12,0.593170111
2009,5,13,-2.090689924
2009,5,14,0.547917431
2009,5,15,-0.691550307
2009,5,18,2.828606494
2009,5,19,-0.324964011
2009,5,20,-0.587595109
2009,5,21,-1.472658854
2009,5,22,-0.179566123
2009,5,26,2.394587285
2009,5,27,-2.049057962
2009,5,28,1.244503343
2009,5,29,1.145758469
2009,6,1,2.586710863
2009,6,2,0.220945698
2009,6,3,-0.741756073
2009,6,4,0.975337306
2009,6,5,0.130031137
2009,6,8,0.058680153
2009,6,9,-0.020194345
2009,6,10,-0.281161067
2009,6,11,0.397082037
2009,6,12,0.333522995
2009,6,15,-2.118201966
